Team,games,Win,T_Pace,T_EFG,T_ORB,T_TOV,T_FTFGA,Team_stats,O_EFG,O_ORB,O_TOV,O_FTFGA,School,SOS
Washington State,15.0,L,69.9066666667,0.549214285714,28.3142857143,15.2357142857,0.296571428571,Utah,0.5028,24.7,14.2333333333,0.174333333333,Utah,9.06
Washington,15.0,L,69.9066666667,0.549214285714,28.3142857143,15.2357142857,0.296571428571,Utah,0.5028,24.7,14.2333333333,0.174333333333,Utah,9.06
University of California,16.0,L,69.925,0.543066666667,28.6,15.0866666667,0.292066666667,Utah,0.4979375,25.29375,14.1,0.1745625,Utah,9.06
Stanford,17.0,L,69.8705882353,0.5421875,28.225,14.9875,0.2954375,Utah,0.494117647059,25.2294117647,14.1117647059,0.176058823529,Utah,9.06
Oregon State,18.0,W,70.1222222222,0.550352941176,28.4352941176,15.2,0.318117647059,Utah,0.490166666667,25.8222222222,14.0944444444,0.1825,Utah,9.06
Oregon,19.0,W,69.6473684211,0.551666666667,28.8777777778,15.35,0.318166666667,Utah,0.492473684211,26.3315789474,14.0,0.180052631579,Utah,9.06
Washington,20.0,L,69.485,0.552105263158,28.5736842105,15.5947368421,0.311947368421,Utah,0.49485,26.18,13.835,0.1783,Utah,9.06
Washington State,22.0,L,69.7909090909,0.564571428571,27.8904761905,15.6523809524,0.302142857143,Utah,0.489681818182,26.4681818182,14.5727272727,0.180045454545,Utah,9.06
UCLA,23.0,L,69.5869565217,0.564954545455,27.9863636364,15.3818181818,0.291363636364,Utah,0.493,26.2695652174,14.5347826087,0.175086956522,Utah,9.06
Southern California,24.0,L,69.3958333333,0.567173913043,28.6608695652,15.3608695652,0.287217391304,Utah,0.495375,26.3666666667,14.55,0.169875,Utah,9.06
Morehead State,3.0,W,70.7666666667,0.3925,35.2,20.3,0.1935,Southern Mississippi,0.509666666667,26.8666666667,14.0666666667,0.248,Southern Mississippi,-3.54
Troy,4.0,W,67.7,0.414,24.8666666667,22.1,0.262333333333,Southern Mississippi,0.49175,32.65,14.2,0.2395,Southern Mississippi,-3.54
Alabama,6.0,W,67.3166666667,0.4242,23.12,19.78,0.1986,Southern Mississippi,0.505,28.0666666667,16.55,0.242,Southern Mississippi,-3.54
North Dakota State,6.0,L,67.3166666667,0.4242,23.12,19.78,0.1986,Southern Mississippi,0.505,28.0666666667,16.55,0.242,Southern Mississippi,-3.54
South Alabama,7.0,L,66.7428571429,0.452833333333,24.3333333333,19.7666666667,0.229333333333,Southern Mississippi,0.496571428571,28.6857142857,16.1428571429,0.238,Southern Mississippi,-3.54
Georgia State,8.0,W,66.175,0.450142857143,24.2142857143,19.3714285714,0.226285714286,Southern Mississippi,0.488875,28.5125,16.275,0.2245,Southern Mississippi,-3.54
Tulane,10.0,W,65.22,0.431,24.0111111111,18.9,0.207111111111,Southern Mississippi,0.4822,28.68,16.04,0.2379,Southern Mississippi,-3.54
Louisiana Tech,12.0,W,65.5,0.4346,25.28,19.5,0.2168,Southern Mississippi,0.49,30.225,16.0166666667,0.259166666667,Southern Mississippi,-3.54
Charlotte,13.0,W,65.5923076923,0.450272727273,26.0090909091,19.1181818182,0.210090909091,Southern Mississippi,0.501846153846,29.6769230769,15.7153846154,0.261384615385,Southern Mississippi,-3.54
Old Dominion,13.0,L,65.5923076923,0.450272727273,26.0090909091,19.1181818182,0.210090909091,Southern Mississippi,0.501846153846,29.6769230769,15.7153846154,0.261384615385,Southern Mississippi,-3.54
Florida Atlantic,14.0,W,65.2857142857,0.463666666667,24.8833333333,18.475,0.225916666667,Southern Mississippi,0.501071428571,29.8642857143,15.2785714286,0.259928571429,Southern Mississippi,-3.54
Florida International,16.0,L,64.85,0.462428571429,23.8071428571,17.7928571429,0.240785714286,Southern Mississippi,0.4925625,28.6625,14.8625,0.272875,Southern Mississippi,-3.54
Louisiana Tech,16.0,W,64.85,0.462428571429,23.8071428571,17.7928571429,0.240785714286,Southern Mississippi,0.4925625,28.6625,14.8625,0.272875,Southern Mississippi,-3.54
Texas-El Paso,17.0,L,65.1,0.460066666667,22.94,17.52,0.239266666667,Southern Mississippi,0.489647058824,28.3235294118,14.6882352941,0.282352941176,Southern Mississippi,-3.54
Texas-San Antonio,18.0,L,65.3722222222,0.4590625,23.025,17.44375,0.2509375,Southern Mississippi,0.489111111111,27.7444444444,15.0944444444,0.277777777778,Southern Mississippi,-3.54
North Texas,19.0,W,65.6894736842,0.472647058824,21.9529411765,17.5882352941,0.275411764706,Southern Mississippi,0.484421052632,27.6631578947,14.8105263158,0.282473684211,Southern Mississippi,-3.54
Rice,20.0,W,65.8,0.470777777778,21.8777777778,17.7944444444,0.272555555556,Southern Mississippi,0.4868,27.39,15.04,0.28965,Southern Mississippi,-3.54
Alabama-Birmingham,21.0,W,65.8333333333,0.473315789474,21.8421052632,17.8421052632,0.268157894737,Southern Mississippi,0.488380952381,27.2761904762,15.0666666667,0.294904761905,Southern Mississippi,-3.54
Middle Tennessee,23.0,W,65.3,0.478523809524,21.1571428571,17.8476190476,0.256,Southern Mississippi,0.498304347826,28.1304347826,15.147826087,0.281260869565,Southern Mississippi,-3.54
Texas-El Paso,24.0,W,65.4291666667,0.481818181818,20.8954545455,17.7636363636,0.250545454545,Southern Mississippi,0.503,28.3958333333,15.2416666667,0.278791666667,Southern Mississippi,-3.54
Texas-San Antonio,25.0,W,65.4,0.479043478261,20.5,17.3869565217,0.245173913043,Southern Mississippi,0.509,28.06,15.544,0.2758,Southern Mississippi,-3.54
Rice,25.0,W,65.4,0.479043478261,20.5,17.3869565217,0.245173913043,Southern Mississippi,0.509,28.06,15.544,0.2758,Southern Mississippi,-3.54
North Texas,26.0,L,65.3346153846,0.482375,20.2208333333,17.35,0.248833333333,Southern Mississippi,0.512230769231,27.75,15.6769230769,0.273730769231,Southern Mississippi,-3.54
Western Kentucky,28.0,W,65.1642857143,0.489923076923,20.2423076923,17.0,0.256230769231,Southern Mississippi,0.514821428571,28.3178571429,15.7428571429,0.273607142857,Southern Mississippi,-3.54
Marshall,28.0,W,65.1642857143,0.489923076923,20.2423076923,17.0,0.256230769231,Southern Mississippi,0.514821428571,28.3178571429,15.7428571429,0.273607142857,Southern Mississippi,-3.54
Tennessee-Martin,2.0,L,76.05,0.567,40.65,17.45,0.269,Mississippi State,0.535,23.8,11.0,0.22,Mississippi State,6.45
Texas Southern,4.0,L,71.15,0.56175,40.125,14.15,0.19125,Mississippi State,0.50575,29.075,13.45,0.164,Mississippi State,6.45
Missouri-Kansas City,5.0,W,70.64,0.5348,39.38,14.02,0.1982,Mississippi State,0.5226,28.72,14.9,0.1832,Mississippi State,6.45
Florida State,5.0,W,70.64,0.5348,39.38,14.02,0.1982,Mississippi State,0.5226,28.72,14.9,0.1832,Mississippi State,6.45
Tulane,7.0,L,71.4142857143,0.507714285714,33.8428571429,14.0857142857,0.221285714286,Mississippi State,0.509142857143,28.5714285714,14.3857142857,0.201571428571,Mississippi State,6.45
North Carolina Central,7.0,L,71.4142857143,0.507714285714,33.8428571429,14.0857142857,0.221285714286,Mississippi State,0.509142857143,28.5714285714,14.3857142857,0.201571428571,Mississippi State,6.45
Texas A&amp;M,8.0,W,71.1375,0.516,31.7,14.1125,0.2145,Mississippi State,0.479375,29.6875,14.2625,0.192,Mississippi State,6.45
Arkansas,10.0,W,70.57,0.5048,31.76,14.87,0.2164,Mississippi State,0.4857,30.07,14.71,0.1941,Mississippi State,6.45
Kentucky,11.0,W,70.8,0.512363636364,29.9636363636,15.7636363636,0.221727272727,Mississippi State,0.495272727273,30.4818181818,15.2,0.201272727273,Mississippi State,6.45
Tennessee,11.0,W,70.8,0.512363636364,29.9636363636,15.7636363636,0.221727272727,Mississippi State,0.495272727273,30.4818181818,15.2,0.201272727273,Mississippi State,6.45
Florida,12.0,W,70.6083333333,0.508166666667,30.8,15.2583333333,0.220916666667,Mississippi State,0.501,30.025,14.8416666667,0.21175,Mississippi State,6.45
Mississippi,14.0,L,71.0857142857,0.515785714286,29.0785714286,15.0928571429,0.222,Mississippi State,0.499857142857,30.5,14.8,0.227714285714,Mississippi State,6.45
South Carolina,14.0,W,71.0857142857,0.515785714286,29.0785714286,15.0928571429,0.222,Mississippi State,0.499857142857,30.5,14.8,0.227714285714,Mississippi State,6.45
Missouri,15.0,L,71.5933333333,0.512533333333,28.4733333333,15.0466666667,0.2258,Mississippi State,0.499266666667,31.48,15.0866666667,0.2436,Mississippi State,6.45
Alabama,16.0,W,71.54375,0.5133125,28.8375,15.025,0.224,Mississippi State,0.49225,30.99375,14.925,0.2425,Mississippi State,6.45
Louisiana State,17.0,W,71.4235294118,0.511705882353,29.1,14.9235294118,0.219941176471,Mississippi State,0.496235294118,31.2470588235,15.3058823529,0.245470588235,Mississippi State,6.45
Arkansas,18.0,L,71.4166666667,0.510611111111,29.2833333333,14.7611111111,0.217833333333,Mississippi State,0.502388888889,31.1444444444,15.0166666667,0.244611111111,Mississippi State,6.45
Georgia,19.0,W,71.4842105263,0.513684210526,29.4947368421,15.1052631579,0.227,Mississippi State,0.488,31.0105263158,14.7,0.241263157895,Mississippi State,6.45
Vanderbilt,20.0,L,71.37,0.5064,29.355,14.9,0.2208,Mississippi State,0.48815,31.46,15.0,0.24125,Mississippi State,6.45
Alabama,22.0,L,70.8318181818,0.510363636364,28.4227272727,14.6909090909,0.217,Mississippi State,0.4895,31.2681818182,14.75,0.236409090909,Mississippi State,6.45
Texas A&amp;M,22.0,W,70.8318181818,0.510363636364,28.4227272727,14.6909090909,0.217,Mississippi State,0.4895,31.2681818182,14.75,0.236409090909,Mississippi State,6.45
South Carolina,24.0,L,70.6375,0.513041666667,28.0541666667,15.05,0.212916666667,Mississippi State,0.486916666667,31.4125,15.0833333333,0.230291666667,Mississippi State,6.45
Mississippi,24.0,W,70.6375,0.513041666667,28.0541666667,15.05,0.212916666667,Mississippi State,0.486916666667,31.4125,15.0833333333,0.230291666667,Mississippi State,6.45
Auburn,26.0,L,71.1807692308,0.513307692308,28.1307692308,15.4,0.216884615385,Mississippi State,0.487269230769,30.6461538462,15.2538461538,0.236076923077,Mississippi State,6.45
Arkansas-Little Rock,2.0,W,73.5,0.611,18.7,15.25,0.3025,Tulsa,0.5205,22.8,16.5,0.278,Tulsa,5.75
Oklahoma State,3.0,L,69.1,0.567333333333,23.2666666667,15.0,0.273666666667,Tulsa,0.544,23.1333333333,19.0,0.276333333333,Tulsa,5.75
Oral Roberts,5.0,W,68.26,0.5204,24.78,14.22,0.3028,Tulsa,0.4916,24.54,17.9,0.2802,Tulsa,5.75
Iona,5.0,L,68.26,0.5204,24.78,14.22,0.3028,Tulsa,0.4916,24.54,17.9,0.2802,Tulsa,5.75
Missouri State,6.0,L,70.3,0.533666666667,24.3,14.15,0.302333333333,Tulsa,0.490166666667,24.95,17.9166666667,0.297333333333,Tulsa,5.75
Northern Arizona,7.0,L,70.9428571429,0.525571428571,22.6714285714,14.0714285714,0.276714285714,Tulsa,0.468857142857,25.3714285714,17.2285714286,0.295714285714,Tulsa,5.75
Southern Methodist,8.0,W,71.2,0.5375,22.575,13.5875,0.268375,Tulsa,0.455625,25.9875,18.55,0.302875,Tulsa,5.75
Cincinnati,10.0,W,70.04,0.5162,24.8,13.56,0.2648,Tulsa,0.4859,29.66,18.02,0.2756,Tulsa,5.75
East Carolina,10.0,L,70.04,0.5162,24.8,13.56,0.2648,Tulsa,0.4859,29.66,18.02,0.2756,Tulsa,5.75
Tulane,11.0,L,69.9363636364,0.505909090909,26.0090909091,14.0545454545,0.242090909091,Tulsa,0.470454545455,30.1545454545,18.7090909091,0.261727272727,Tulsa,5.75
Connecticut,13.0,L,69.2230769231,0.514230769231,23.5230769231,13.4846153846,0.240692307692,Tulsa,0.459384615385,30.7153846154,17.7538461538,0.249461538462,Tulsa,5.75
East Carolina,13.0,L,69.2230769231,0.514230769231,23.5230769231,13.4846153846,0.240692307692,Tulsa,0.459384615385,30.7153846154,17.7538461538,0.249461538462,Tulsa,5.75
Central Florida,15.0,L,69.2333333333,0.515266666667,24.1,12.8933333333,0.2384,Tulsa,0.470533333333,29.3933333333,18.6866666667,0.249866666667,Tulsa,5.75
Houston,15.0,W,69.2333333333,0.515266666667,24.1,12.8933333333,0.2384,Tulsa,0.470533333333,29.3933333333,18.6866666667,0.249866666667,Tulsa,5.75
Tulane,16.0,L,69.2875,0.505,24.49375,12.45625,0.24125,Tulsa,0.4734375,29.83125,18.38125,0.256875,Tulsa,5.75
Temple,17.0,W,69.6411764706,0.504058823529,24.0647058824,13.3529411765,0.247058823529,Tulsa,0.464529411765,29.6235294118,18.7588235294,0.251705882353,Tulsa,5.75
Houston,19.0,L,69.2315789474,0.507789473684,25.2421052632,13.1947368421,0.242,Tulsa,0.471473684211,28.6052631579,18.3315789474,0.244473684211,Tulsa,5.75
Southern Methodist,19.0,L,69.2315789474,0.507789473684,25.2421052632,13.1947368421,0.242,Tulsa,0.471473684211,28.6052631579,18.3315789474,0.244473684211,Tulsa,5.75
Connecticut,21.0,W,68.8952380952,0.517,26.3476190476,13.5857142857,0.244333333333,Tulsa,0.482238095238,29.980952381,18.3857142857,0.238095238095,Tulsa,5.75
Cincinnati,22.0,L,68.8454545455,0.513681818182,26.0090909091,13.5772727273,0.244227272727,Tulsa,0.480909090909,29.5772727273,18.25,0.234363636364,Tulsa,5.75
Central Florida,22.0,L,68.8454545455,0.513681818182,26.0090909091,13.5772727273,0.244227272727,Tulsa,0.480909090909,29.5772727273,18.25,0.234363636364,Tulsa,5.75
Temple,23.0,L,68.9173913043,0.513869565217,25.8304347826,13.4434782609,0.246826086957,Tulsa,0.479043478261,29.7391304348,18.0956521739,0.230869565217,Tulsa,5.75
Memphis,24.0,W,68.8041666667,0.513625,25.5625,13.225,0.24475,Tulsa,0.478,29.2333333333,18.0,0.225875,Tulsa,5.75
South Florida,26.0,L,69.2384615385,0.512576923077,25.4384615385,12.9961538462,0.251230769231,Tulsa,0.482423076923,29.6076923077,17.8961538462,0.238653846154,Tulsa,5.75
McNeese State,2.0,L,73.25,0.406,27.8,19.9,0.358,Texas State,0.594,30.7,18.05,0.281,Texas State,-4.09
Texas-San Antonio,4.0,L,72.6,0.439,36.3666666667,15.9,0.285666666667,Texas State,0.52525,27.15,20.325,0.23225,Texas State,-4.09
Texas A&amp;M-Corpus Christi,4.0,W,72.6,0.439,36.3666666667,15.9,0.285666666667,Texas State,0.52525,27.15,20.325,0.23225,Texas State,-4.09
Texas-Rio Grande Valley,6.0,L,69.3666666667,0.4208,33.1,16.66,0.2942,Texas State,0.500666666667,27.45,22.2,0.241666666667,Texas State,-4.09
Prairie View,6.0,L,69.3666666667,0.4208,33.1,16.66,0.2942,Texas State,0.500666666667,27.45,22.2,0.241666666667,Texas State,-4.09
Washington State,7.0,W,69.4428571429,0.423,33.7666666667,16.6166666667,0.269833333333,Texas State,0.469142857143,27.1,21.6285714286,0.233714285714,Texas State,-4.09
Georgia Southern,9.0,L,69.3222222222,0.430428571429,31.8857142857,15.5428571429,0.266428571429,Texas State,0.501,30.7777777778,21.7444444444,0.263,Texas State,-4.09
Georgia State,11.0,W,68.0,0.439111111111,34.0555555556,15.8888888889,0.288,Texas State,0.498909090909,28.3818181818,20.8272727273,0.279454545455,Texas State,-4.09
Appalachian State,11.0,W,68.0,0.439111111111,34.0555555556,15.8888888889,0.288,Texas State,0.498909090909,28.3818181818,20.8272727273,0.279454545455,Texas State,-4.09
South Alabama,12.0,L,68.1666666667,0.4329,32.76,15.46,0.282,Texas State,0.50425,28.7916666667,20.6916666667,0.2755,Texas State,-4.09
Troy,13.0,W,68.1307692308,0.445363636364,33.8909090909,15.7272727273,0.277090909091,Texas State,0.505461538462,28.7,20.4538461538,0.277384615385,Texas State,-4.09
Arkansas-Little Rock,14.0,W,67.9357142857,0.448333333333,32.175,15.6583333333,0.26525,Texas State,0.508571428571,28.2,20.3928571429,0.271571428571,Texas State,-4.09
Arkansas State,15.0,L,67.6866666667,0.453,31.8230769231,15.8153846154,0.273846153846,Texas State,0.516866666667,27.7,20.3266666667,0.273866666667,Texas State,-4.09
Louisiana-Lafayette,16.0,W,67.3875,0.458928571429,32.3142857143,15.2714285714,0.278928571429,Texas State,0.5158125,26.83125,19.8,0.2775625,Texas State,-4.09
Louisiana-Monroe,18.0,W,67.0,0.4553125,30.2625,14.90625,0.2655,Texas State,0.522777777778,28.1666666667,19.3166666667,0.273833333333,Texas State,-4.09
Georgia State,18.0,W,67.0,0.4553125,30.2625,14.90625,0.2655,Texas State,0.522777777778,28.1666666667,19.3166666667,0.273833333333,Texas State,-4.09
Georgia Southern,19.0,W,66.5315789474,0.457941176471,30.4411764706,15.1882352941,0.262647058824,Texas State,0.521578947368,28.0473684211,19.1894736842,0.274315789474,Texas State,-4.09
Texas-Arlington,20.0,W,66.41,0.456388888889,30.9388888889,15.2722222222,0.260722222222,Texas State,0.52485,27.605,19.275,0.27365,Texas State,-4.09
Appalachian State,22.0,L,66.4818181818,0.45015,30.82,15.1,0.2617,Texas State,0.523818181818,28.1181818182,19.2136363636,0.265318181818,Texas State,-4.09
Louisiana-Monroe,22.0,W,66.4818181818,0.45015,30.82,15.1,0.2617,Texas State,0.523818181818,28.1181818182,19.2136363636,0.265318181818,Texas State,-4.09
Louisiana-Lafayette,24.0,L,66.1833333333,0.450090909091,30.2909090909,15.1727272727,0.264545454545,Texas State,0.518291666667,28.8291666667,18.4375,0.258083333333,Texas State,-4.09
Arkansas State,24.0,L,66.1833333333,0.450090909091,30.2909090909,15.1727272727,0.264545454545,Texas State,0.518291666667,28.8291666667,18.4375,0.258083333333,Texas State,-4.09
Arkansas-Little Rock,26.0,W,66.1923076923,0.4525,30.4625,14.9583333333,0.261333333333,Texas State,0.516846153846,28.8615384615,18.35,0.260807692308,Texas State,-4.09
Texas-Arlington,26.0,W,66.1923076923,0.4525,30.4625,14.9583333333,0.261333333333,Texas State,0.516846153846,28.8615384615,18.35,0.260807692308,Texas State,-4.09
Troy,27.0,L,66.362962963,0.45476,30.02,14.88,0.26032,Texas State,0.513962962963,28.8222222222,18.0925925926,0.267407407407,Texas State,-4.09
South Alabama,28.0,L,66.3428571429,0.461846153846,29.6038461538,14.8076923077,0.256730769231,Texas State,0.511357142857,28.8285714286,18.1571428571,0.26625,Texas State,-4.09
Texas Southern,3.0,L,75.1,0.5395,38.55,17.3,0.232,Washington State,0.470666666667,31.3333333333,18.9666666667,0.262333333333,Washington State,8.4
Gonzaga,4.0,W,73.625,0.563666666667,35.4333333333,17.7333333333,0.189,Washington State,0.47575,29.15,18.475,0.23625,Washington State,8.4
Portland State,6.0,L,74.8666666667,0.5414,31.9,17.38,0.194,Washington State,0.468833333333,26.6,18.75,0.219666666667,Washington State,8.4
Idaho,7.0,W,74.4428571429,0.5515,26.5833333333,17.15,0.212666666667,Washington State,0.475857142857,27.4142857143,18.3,0.235857142857,Washington State,8.4
Texas-El Paso,8.0,L,74.475,0.563857142857,26.6285714286,17.3,0.255285714286,Washington State,0.467,27.1875,17.875,0.240125,Washington State,8.4
Texas State,9.0,L,73.2888888889,0.5675,28.4125,18.0625,0.25575,Washington State,0.467888888889,26.4555555556,16.9,0.240777777778,Washington State,8.4
Southern California,10.0,W,74.09,0.555888888889,27.0555555556,17.4666666667,0.250222222222,Washington State,0.4799,25.93,16.58,0.2314,Washington State,8.4
UCLA,10.0,L,74.09,0.555888888889,27.0555555556,17.4666666667,0.250222222222,Washington State,0.4799,25.93,16.58,0.2314,Washington State,8.4
Washington,11.0,W,73.9909090909,0.5637,26.02,16.81,0.2502,Washington State,0.476727272727,27.1090909091,15.9909090909,0.226545454545,Washington State,8.4
Arizona State,12.0,W,74.1166666667,0.562818181818,26.5909090909,16.4545454545,0.259636363636,Washington State,0.480416666667,27.1,15.3666666667,0.233916666667,Washington State,8.4
Arizona,14.0,W,74.1714285714,0.551615384615,23.9692307692,16.7846153846,0.268692307692,Washington State,0.489357142857,27.5714285714,14.9142857143,0.254428571429,Washington State,8.4
Utah,14.0,W,74.1714285714,0.551615384615,23.9692307692,16.7846153846,0.268692307692,Washington State,0.489357142857,27.5714285714,14.9142857143,0.254428571429,Washington State,8.4
Colorado,16.0,W,73.41875,0.549666666667,23.26,16.48,0.265333333333,Washington State,0.4955,27.75625,14.03125,0.256125,Washington State,8.4
Southern California,16.0,W,73.41875,0.549666666667,23.26,16.48,0.265333333333,Washington State,0.4955,27.75625,14.03125,0.256125,Washington State,8.4
UCLA,17.0,W,73.4,0.546,23.21875,16.425,0.2680625,Washington State,0.497294117647,27.7764705882,13.9823529412,0.261352941176,Washington State,8.4
Arizona,19.0,W,73.7473684211,0.528055555556,22.35,16.8055555556,0.260777777778,Washington State,0.495105263158,27.1368421053,13.7684210526,0.272526315789,Washington State,8.4
Arizona State,19.0,W,73.7473684211,0.528055555556,22.35,16.8055555556,0.260777777778,Washington State,0.495105263158,27.1368421053,13.7684210526,0.272526315789,Washington State,8.4
Colorado,21.0,W,72.9761904762,0.52755,22.365,17.29,0.24945,Washington State,0.491238095238,27.119047619,13.3761904762,0.282142857143,Washington State,8.4
Utah,21.0,W,72.9761904762,0.52755,22.365,17.29,0.24945,Washington State,0.491238095238,27.119047619,13.3761904762,0.282142857143,Washington State,8.4
Stanford,23.0,W,72.3869565217,0.517090909091,22.0727272727,17.7363636364,0.251954545455,Washington State,0.497782608696,27.4086956522,13.152173913,0.277695652174,Washington State,8.4
University of California,24.0,W,71.9916666667,0.514695652174,21.2869565217,17.3695652174,0.252695652174,Washington State,0.505375,27.3083333333,13.1708333333,0.276125,Washington State,8.4
Oregon,24.0,W,71.9916666667,0.514695652174,21.2869565217,17.3695652174,0.252695652174,Washington State,0.505375,27.3083333333,13.1708333333,0.276125,Washington State,8.4
Oregon State,26.0,W,71.4576923077,0.51024,21.428,17.48,0.23976,Washington State,0.504346153846,28.1307692308,12.9961538462,0.269846153846,Washington State,8.4
Washington,26.0,W,71.4576923077,0.51024,21.428,17.48,0.23976,Washington State,0.504346153846,28.1307692308,12.9961538462,0.269846153846,Washington State,8.4
Sacramento State,3.0,L,74.1666666667,0.516,21.05,18.35,0.135,South Dakota,0.524666666667,38.7333333333,14.6333333333,0.336333333333,South Dakota,-0.65
Minnesota,5.0,L,72.4,0.5425,24.55,14.85,0.167,South Dakota,0.5162,36.56,14.44,0.3018,South Dakota,-0.65
Missouri-Kansas City,6.0,L,73.0166666667,0.546,25.26,15.68,0.1818,South Dakota,0.509666666667,36.4833333333,15.4166666667,0.272,South Dakota,-0.65
Cal State Bakersfield,6.0,W,73.0166666667,0.546,25.26,15.68,0.1818,South Dakota,0.509666666667,36.4833333333,15.4166666667,0.272,South Dakota,-0.65
Milwaukee,8.0,L,72.55,0.540857142857,21.9142857143,15.4571428571,0.183857142857,South Dakota,0.511875,34.5,15.825,0.299125,South Dakota,-0.65
Illinois,9.0,W,72.8555555556,0.5435,20.7875,15.075,0.172375,South Dakota,0.521333333333,32.7555555556,15.2,0.296333333333,South Dakota,-0.65
Nevada-Las Vegas,10.0,W,73.25,0.544,19.3666666667,16.0888888889,0.176777777778,South Dakota,0.5418,32.81,15.33,0.2877,South Dakota,-0.65
IUPUI,11.0,W,73.1,0.5318,19.93,15.48,0.1779,South Dakota,0.543090909091,32.8545454545,15.4090909091,0.290181818182,South Dakota,-0.65
Oral Roberts,11.0,L,73.1,0.5318,19.93,15.48,0.1779,South Dakota,0.543090909091,32.8545454545,15.4090909091,0.290181818182,South Dakota,-0.65
IPFW,13.0,W,73.3461538462,0.5305,20.6666666667,14.75,0.173083333333,South Dakota,0.551923076923,32.6538461538,16.0384615385,0.288846153846,South Dakota,-0.65
Nebraska-Omaha,13.0,W,73.3461538462,0.5305,20.6666666667,14.75,0.173083333333,South Dakota,0.551923076923,32.6538461538,16.0384615385,0.288846153846,South Dakota,-0.65
North Dakota State,14.0,W,73.2857142857,0.529307692308,21.3846153846,14.8307692308,0.163153846154,South Dakota,0.5505,32.4928571429,16.2785714286,0.312285714286,South Dakota,-0.65
Western Illinois,15.0,L,72.8266666667,0.526642857143,21.2,14.8214285714,0.158642857143,South Dakota,0.5478,32.8266666667,16.62,0.3098,South Dakota,-0.65
South Dakota State,16.0,W,72.5875,0.529066666667,22.08,14.94,0.163533333333,South Dakota,0.5454375,32.06875,16.9125,0.312125,South Dakota,-0.65
Denver,17.0,W,72.7058823529,0.523875,21.65,14.4875,0.1811875,South Dakota,0.543882352941,31.3235294118,16.6588235294,0.320411764706,South Dakota,-0.65
Nebraska-Omaha,19.0,W,72.5210526316,0.515555555556,22.1666666667,14.6111111111,0.187,South Dakota,0.548526315789,31.2052631579,17.1,0.325157894737,South Dakota,-0.65
IPFW,19.0,W,72.5210526316,0.515555555556,22.1666666667,14.6111111111,0.187,South Dakota,0.548526315789,31.2052631579,17.1,0.325157894737,South Dakota,-0.65
Oral Roberts,21.0,L,72.8,0.51895,22.065,14.18,0.1945,South Dakota,0.552714285714,30.5904761905,17.0,0.322619047619,South Dakota,-0.65
North Dakota State,22.0,L,72.5954545455,0.516428571429,22.2428571429,14.0095238095,0.198952380952,South Dakota,0.546545454545,30.1363636364,16.9545454545,0.318909090909,South Dakota,-0.65
South Dakota State,23.0,W,72.5739130435,0.513636363636,22.4,14.2363636364,0.204772727273,South Dakota,0.544130434783,30.1869565217,16.7956521739,0.326043478261,South Dakota,-0.65
Denver,25.0,W,72.5,0.518956521739,22.8086956522,14.5434782609,0.196652173913,South Dakota,0.54632,30.02,16.668,0.32156,South Dakota,-0.65
IUPUI,25.0,L,72.5,0.518956521739,22.8086956522,14.5434782609,0.196652173913,South Dakota,0.54632,30.02,16.668,0.32156,South Dakota,-0.65
Western Illinois,26.0,W,72.7038461538,0.520541666667,22.6916666667,14.5458333333,0.200083333333,South Dakota,0.545115384615,29.6769230769,16.4730769231,0.315961538462,South Dakota,-0.65
SIU Edwardsville,2.0,L,84.9,0.657,46.35,12.45,0.344,Butler,0.4285,19.4,17.8,0.3245,Butler,6.8
Cincinnati,2.0,L,84.9,0.657,46.35,12.45,0.344,Butler,0.4285,19.4,17.8,0.3245,Butler,6.8
Indiana State,4.0,L,78.975,0.59725,33.95,12.025,0.35625,Butler,0.47075,23.075,17.675,0.30225,Butler,6.8
DePaul,16.0,L,72.2125,0.535375,32.21875,13.3625,0.3,Butler,0.474375,26.3875,16.1125,0.2561875,Butler,6.8
Marquette,16.0,W,72.2125,0.535375,32.21875,13.3625,0.3,Butler,0.474375,26.3875,16.1125,0.2561875,Butler,6.8
Georgetown,17.0,L,71.8647058824,0.530647058824,32.2823529412,13.1647058824,0.289352941176,Butler,0.483529411765,26.6,16.3529411765,0.262882352941,Butler,6.8
St. John's (NY),19.0,L,72.3052631579,0.535421052632,31.9894736842,13.3736842105,0.305052631579,Butler,0.480631578947,25.6631578947,16.5526315789,0.263842105263,Butler,6.8
Seton Hall,19.0,L,72.3052631579,0.535421052632,31.9894736842,13.3736842105,0.305052631579,Butler,0.480631578947,25.6631578947,16.5526315789,0.263842105263,Butler,6.8
Xavier,21.0,W,72.0761904762,0.532047619048,31.6476190476,13.5285714286,0.296095238095,Butler,0.492428571429,24.8666666667,16.8333333333,0.254285714286,Butler,6.8
Creighton,21.0,L,72.0761904762,0.532047619048,31.6476190476,13.5285714286,0.296095238095,Butler,0.492428571429,24.8666666667,16.8333333333,0.254285714286,Butler,6.8
Villanova,22.0,W,72.1818181818,0.532,31.1909090909,13.25,0.295909090909,Butler,0.492772727273,24.1772727273,16.6636363636,0.259272727273,Butler,6.8
Georgetown,23.0,L,71.9869565217,0.527782608696,31.0,13.0086956522,0.292173913043,Butler,0.494695652174,23.7956521739,16.4260869565,0.263304347826,Butler,6.8
