Team_ID,Date,Var.5,Opponent,School,School_url,Var.8,Opponent_url
southeastern-louisiana,"Sun, Dec 13, 2015",@,Florida State,Southeastern Louisiana,southeastern-louisiana,L,florida-state
southeastern-louisiana,"Tue, Dec 15, 2015",@,Florida A&M,Southeastern Louisiana,southeastern-louisiana,L,florida-am
southeastern-louisiana,"Mon, Dec 21, 2015",@,Georgia Tech,Southeastern Louisiana,southeastern-louisiana,L,georgia-tech
southeastern-louisiana,"Wed, Dec 30, 2015",@,Jackson State,Southeastern Louisiana,southeastern-louisiana,L,jackson-state
southeastern-louisiana,"Mon, Jan 4, 2016",,Stephen F. Austin,Southeastern Louisiana,southeastern-louisiana,L,stephen-f-austin
southeastern-louisiana,"Sat, Jan 9, 2016",@,Houston Baptist,Southeastern Louisiana,southeastern-louisiana,L,houston-baptist
southeastern-louisiana,"Mon, Jan 11, 2016",@,Sam Houston State,Southeastern Louisiana,southeastern-louisiana,L,sam-houston-state
southeastern-louisiana,"Sat, Jan 16, 2016",,Incarnate Word,Southeastern Louisiana,southeastern-louisiana,L,incarnate-word
southeastern-louisiana,"Mon, Jan 18, 2016",,Lamar,Southeastern Louisiana,southeastern-louisiana,W,lamar
southeastern-louisiana,"Tue, Jan 26, 2016",@,Texas A&M-Corpus Christi,Southeastern Louisiana,southeastern-louisiana,L,texas-am-corpus-christi
southeastern-louisiana,"Sat, Jan 30, 2016",@,Northwestern State,Southeastern Louisiana,southeastern-louisiana,L,northwestern-state
southeastern-louisiana,"Mon, Feb 1, 2016",,McNeese State,Southeastern Louisiana,southeastern-louisiana,W,mcneese-state
southeastern-louisiana,"Sat, Feb 6, 2016",,Abilene Christian,Southeastern Louisiana,southeastern-louisiana,W,abilene-christian
southeastern-louisiana,"Tue, Feb 9, 2016",@,Central Arkansas,Southeastern Louisiana,southeastern-louisiana,L,central-arkansas
southeastern-louisiana,"Sat, Feb 13, 2016",,Nicholls State,Southeastern Louisiana,southeastern-louisiana,W,nicholls-state
southeastern-louisiana,"Mon, Feb 15, 2016",@,McNeese State,Southeastern Louisiana,southeastern-louisiana,W,mcneese-state
southeastern-louisiana,"Sun, Feb 21, 2016",@,Abilene Christian,Southeastern Louisiana,southeastern-louisiana,L,abilene-christian
southeastern-louisiana,"Wed, Feb 24, 2016",,New Orleans,Southeastern Louisiana,southeastern-louisiana,W,new-orleans
southeastern-louisiana,"Sat, Feb 27, 2016",,Central Arkansas,Southeastern Louisiana,southeastern-louisiana,W,central-arkansas
southeastern-louisiana,"Mon, Feb 29, 2016",,Northwestern State,Southeastern Louisiana,southeastern-louisiana,W,northwestern-state
southeastern-louisiana,"Thu, Mar 3, 2016",@,New Orleans,Southeastern Louisiana,southeastern-louisiana,W,new-orleans
southeastern-louisiana,"Sat, Mar 5, 2016",@,Nicholls State,Southeastern Louisiana,southeastern-louisiana,L,nicholls-state
southern-california,"Fri, Nov 13, 2015",,San Diego,Southern California,southern-california,W,san-diego
southern-california,"Mon, Nov 16, 2015",,Monmouth,Southern California,southern-california,W,monmouth
southern-california,"Sat, Nov 21, 2015",,New Mexico,Southern California,southern-california,W,new-mexico
southern-california,"Mon, Nov 23, 2015",,Cal State Northridge,Southern California,southern-california,W,cal-state-northridge
southern-california,"Thu, Dec 3, 2015",@,UC-Santa Barbara,Southern California,southern-california,W,california-santa-barbara
southern-california,"Mon, Dec 7, 2015",,Idaho,Southern California,southern-california,W,idaho
southern-california,"Sun, Dec 13, 2015",,Yale,Southern California,southern-california,W,yale
southern-california,"Thu, Dec 17, 2015",,Cal Poly,Southern California,southern-california,W,cal-poly
southern-california,"Mon, Dec 21, 2015",,Southern Illinois-Edwardsville,Southern California,southern-california,W,southern-illinois-edwardsville
southern-california,"Wed, Dec 23, 2015",,Lafayette,Southern California,southern-california,W,lafayette
southern-california,"Fri, Jan 1, 2016",@,Washington State,Southern California,southern-california,W,washington-state
southern-california,"Sun, Jan 3, 2016",@,Washington,Southern California,southern-california,L,washington
southern-california,"Thu, Jan 7, 2016",,Arizona State,Southern California,southern-california,W,arizona-state
southern-california,"Sat, Jan 9, 2016",,Arizona (7),Southern California,southern-california,W,arizona
southern-california,"Wed, Jan 13, 2016",@,UCLA,Southern California,southern-california,W,ucla
southern-california,"Thu, Jan 21, 2016",@,Oregon,Southern California,southern-california,L,oregon
southern-california,"Sun, Jan 24, 2016",@,Oregon State,Southern California,southern-california,L,oregon-state
southern-california,"Thu, Jan 28, 2016",,Washington State,Southern California,southern-california,W,washington-state
southern-california,"Sat, Jan 30, 2016",,Washington,Southern California,southern-california,W,washington
southern-california,"Thu, Feb 4, 2016",,UCLA,Southern California,southern-california,W,ucla
southern-california,"Fri, Feb 12, 2016",@,Arizona State,Southern California,southern-california,L,arizona-state
southern-california,"Sun, Feb 14, 2016",@,Arizona (17),Southern California,southern-california,L,arizona
southern-california,"Wed, Feb 17, 2016",,Colorado,Southern California,southern-california,W,colorado
southern-california,"Sun, Feb 21, 2016",,Utah,Southern California,southern-california,L,utah
southern-california,"Thu, Feb 25, 2016",@,Stanford,Southern California,southern-california,L,stanford
southern-california,"Sun, Feb 28, 2016",@,University of California,Southern California,southern-california,L,california
southern-california,"Wed, Mar 2, 2016",,Oregon State,Southern California,southern-california,W,oregon-state
southern-california,"Sat, Mar 5, 2016",,Oregon (9),Southern California,southern-california,L,oregon
southern-illinois-edwardsville,"Fri, Nov 13, 2015",,Arkansas State,SIU Edwardsville,southern-illinois-edwardsville,W,arkansas-state
southern-illinois-edwardsville,"Wed, Nov 18, 2015",,Saint Louis,SIU Edwardsville,southern-illinois-edwardsville,L,saint-louis
southern-illinois-edwardsville,"Sat, Nov 21, 2015",@,IPFW,SIU Edwardsville,southern-illinois-edwardsville,L,ipfw
southern-illinois-edwardsville,"Tue, Nov 24, 2015",,Campbell,SIU Edwardsville,southern-illinois-edwardsville,L,campbell
southern-illinois-edwardsville,"Sat, Nov 28, 2015",@,Butler,SIU Edwardsville,southern-illinois-edwardsville,L,butler
southern-illinois-edwardsville,"Mon, Nov 30, 2015",,Green Bay,SIU Edwardsville,southern-illinois-edwardsville,L,green-bay
southern-illinois-edwardsville,"Thu, Dec 3, 2015",@,Milwaukee,SIU Edwardsville,southern-illinois-edwardsville,L,milwaukee
southern-illinois-edwardsville,"Sat, Dec 5, 2015",@,Northwestern,SIU Edwardsville,southern-illinois-edwardsville,L,northwestern
southern-illinois-edwardsville,"Wed, Dec 9, 2015",@,Southern Illinois,SIU Edwardsville,southern-illinois-edwardsville,W,southern-illinois
southern-illinois-edwardsville,"Sat, Dec 12, 2015",,Portland State,SIU Edwardsville,southern-illinois-edwardsville,W,portland-state
southern-illinois-edwardsville,"Mon, Dec 21, 2015",@,Southern California,SIU Edwardsville,southern-illinois-edwardsville,L,southern-california
southern-illinois-edwardsville,"Mon, Dec 28, 2015",,Grand Canyon,SIU Edwardsville,southern-illinois-edwardsville,L,grand-canyon
southern-illinois-edwardsville,"Thu, Dec 31, 2015",@,Jacksonville State,SIU Edwardsville,southern-illinois-edwardsville,L,jacksonville-state
southern-illinois-edwardsville,"Sat, Jan 2, 2016",@,Tennessee Tech,SIU Edwardsville,southern-illinois-edwardsville,L,tennessee-tech
southern-illinois-edwardsville,"Wed, Jan 6, 2016",,Belmont,SIU Edwardsville,southern-illinois-edwardsville,L,belmont
southern-illinois-edwardsville,"Sat, Jan 9, 2016",@,Tennessee State,SIU Edwardsville,southern-illinois-edwardsville,L,tennessee-state
southern-illinois-edwardsville,"Thu, Jan 14, 2016",,Morehead State,SIU Edwardsville,southern-illinois-edwardsville,L,morehead-state
southern-illinois-edwardsville,"Sat, Jan 16, 2016",,Eastern Kentucky,SIU Edwardsville,southern-illinois-edwardsville,W,eastern-kentucky
southern-illinois-edwardsville,"Thu, Jan 21, 2016",@,Austin Peay,SIU Edwardsville,southern-illinois-edwardsville,L,austin-peay
southern-illinois-edwardsville,"Sat, Jan 23, 2016",@,Murray State,SIU Edwardsville,southern-illinois-edwardsville,L,murray-state
southern-illinois-edwardsville,"Thu, Jan 28, 2016",,Southeast Missouri State,SIU Edwardsville,southern-illinois-edwardsville,L,southeast-missouri-state
southern-illinois-edwardsville,"Sat, Jan 30, 2016",,Eastern Illinois,SIU Edwardsville,southern-illinois-edwardsville,L,eastern-illinois
southern-illinois-edwardsville,"Sat, Feb 6, 2016",,Tennessee-Martin,SIU Edwardsville,southern-illinois-edwardsville,L,tennessee-martin
southern-illinois-edwardsville,"Thu, Feb 11, 2016",,Murray State,SIU Edwardsville,southern-illinois-edwardsville,L,murray-state
southern-illinois-edwardsville,"Sat, Feb 13, 2016",@,Eastern Illinois,SIU Edwardsville,southern-illinois-edwardsville,W,eastern-illinois
southern-illinois-edwardsville,"Thu, Feb 18, 2016",@,Southeast Missouri State,SIU Edwardsville,southern-illinois-edwardsville,W,southeast-missouri-state
southern-illinois-edwardsville,"Sat, Feb 20, 2016",@,Tennessee-Martin,SIU Edwardsville,southern-illinois-edwardsville,L,tennessee-martin
southern-illinois-edwardsville,"Thu, Feb 25, 2016",,Austin Peay,SIU Edwardsville,southern-illinois-edwardsville,L,austin-peay
southern-illinois,"Fri, Nov 13, 2015",,Air Force,Southern Illinois,southern-illinois,W,air-force
southern-illinois,"Sun, Nov 15, 2015",,Florida A&M,Southern Illinois,southern-illinois,W,florida-am
southern-illinois,"Wed, Nov 18, 2015",,Kent State,Southern Illinois,southern-illinois,W,kent-state
southern-illinois,"Sat, Nov 21, 2015",@,Sam Houston State,Southern Illinois,southern-illinois,W,sam-houston-state
southern-illinois,"Tue, Nov 24, 2015",,Oakland,Southern Illinois,southern-illinois,W,oakland
southern-illinois,"Wed, Dec 2, 2015",,Southeast Missouri State,Southern Illinois,southern-illinois,W,southeast-missouri-state
southern-illinois,"Sat, Dec 5, 2015",@,North Texas,Southern Illinois,southern-illinois,W,north-texas
southern-illinois,"Wed, Dec 9, 2015",,Southern Illinois-Edwardsville,Southern Illinois,southern-illinois,L,southern-illinois-edwardsville
southern-illinois,"Sat, Dec 12, 2015",,North Texas,Southern Illinois,southern-illinois,W,north-texas
southern-illinois,"Fri, Dec 18, 2015",@,Murray State,Southern Illinois,southern-illinois,W,murray-state
southern-illinois,"Mon, Dec 21, 2015",@,Saint Louis,Southern Illinois,southern-illinois,W,saint-louis
southern-illinois,"Wed, Dec 30, 2015",@,Loyola (IL),Southern Illinois,southern-illinois,W,loyola-il
southern-illinois,"Sat, Jan 2, 2016",,Northern Iowa,Southern Illinois,southern-illinois,W,northern-iowa
southern-illinois,"Wed, Jan 6, 2016",@,Bradley,Southern Illinois,southern-illinois,W,bradley
southern-illinois,"Sat, Jan 9, 2016",,Wichita State,Southern Illinois,southern-illinois,L,wichita-state
southern-illinois,"Tue, Jan 12, 2016",,Illinois State,Southern Illinois,southern-illinois,W,illinois-state
southern-illinois,"Sun, Jan 17, 2016",@,Drake,Southern Illinois,southern-illinois,W,drake
southern-illinois,"Wed, Jan 20, 2016",,Indiana State,Southern Illinois,southern-illinois,W,indiana-state
southern-illinois,"Sun, Jan 24, 2016",@,Missouri State,Southern Illinois,southern-illinois,W,missouri-state
southern-illinois,"Thu, Jan 28, 2016",,Evansville,Southern Illinois,southern-illinois,L,evansville
southern-illinois,"Sun, Jan 31, 2016",@,Northern Iowa,Southern Illinois,southern-illinois,L,northern-iowa
southern-illinois,"Wed, Feb 3, 2016",@,Wichita State (21),Southern Illinois,southern-illinois,L,wichita-state
southern-illinois,"Sat, Feb 6, 2016",,Loyola (IL),Southern Illinois,southern-illinois,L,loyola-il
southern-illinois,"Wed, Feb 10, 2016",@,Indiana State,Southern Illinois,southern-illinois,W,indiana-state
southern-illinois,"Sat, Feb 13, 2016",,Drake,Southern Illinois,southern-illinois,W,drake
southern-illinois,"Wed, Feb 17, 2016",,Bradley,Southern Illinois,southern-illinois,W,bradley
southern-illinois,"Sat, Feb 20, 2016",@,Evansville,Southern Illinois,southern-illinois,L,evansville
southern-illinois,"Wed, Feb 24, 2016",@,Illinois State,Southern Illinois,southern-illinois,L,illinois-state
southern-illinois,"Sat, Feb 27, 2016",,Missouri State,Southern Illinois,southern-illinois,W,missouri-state
southern-methodist,"Sat, Nov 14, 2015",,Sam Houston State,Southern Methodist,southern-methodist,W,sam-houston-state
southern-methodist,"Thu, Nov 19, 2015",@,Stanford,Southern Methodist,southern-methodist,W,stanford
southern-methodist,"Sun, Nov 22, 2015",,Yale,Southern Methodist,southern-methodist,W,yale
southern-methodist,"Sun, Nov 29, 2015",,Brown,Southern Methodist,southern-methodist,W,brown
southern-methodist,"Wed, Dec 2, 2015",@,Texas Christian,Southern Methodist,southern-methodist,W,texas-christian
southern-methodist,"Sat, Dec 5, 2015",,New Hampshire,Southern Methodist,southern-methodist,W,new-hampshire
southern-methodist,"Tue, Dec 8, 2015",,Michigan,Southern Methodist,southern-methodist,W,michigan
southern-methodist,"Wed, Dec 16, 2015",,Nicholls State,Southern Methodist,southern-methodist,W,nicholls-state
southern-methodist,"Thu, Dec 17, 2015",,Hampton,Southern Methodist,southern-methodist,W,hampton
southern-methodist,"Tue, Dec 29, 2015",@,Tulsa,Southern Methodist,southern-methodist,W,tulsa
southern-methodist,"Sat, Jan 2, 2016",,South Florida,Southern Methodist,southern-methodist,W,south-florida
southern-methodist,"Thu, Jan 7, 2016",,Cincinnati,Southern Methodist,southern-methodist,W,cincinnati
southern-methodist,"Sun, Jan 10, 2016",,Central Florida,Southern Methodist,southern-methodist,W,central-florida
southern-methodist,"Wed, Jan 13, 2016",@,East Carolina,Southern Methodist,southern-methodist,W,east-carolina
southern-methodist,"Sun, Jan 17, 2016",@,Tulane,Southern Methodist,southern-methodist,W,tulane
southern-methodist,"Tue, Jan 19, 2016",,Houston,Southern Methodist,southern-methodist,W,houston
southern-methodist,"Sun, Jan 24, 2016",@,Temple,Southern Methodist,southern-methodist,L,temple
southern-methodist,"Sat, Jan 30, 2016",,Memphis,Southern Methodist,southern-methodist,W,memphis
southern-methodist,"Mon, Feb 1, 2016",@,Houston,Southern Methodist,southern-methodist,L,houston
southern-methodist,"Sun, Feb 7, 2016",@,South Florida,Southern Methodist,southern-methodist,W,south-florida
southern-methodist,"Wed, Feb 10, 2016",,Tulsa,Southern Methodist,southern-methodist,L,tulsa
southern-methodist,"Sat, Feb 13, 2016",,Gonzaga,Southern Methodist,southern-methodist,W,gonzaga
southern-methodist,"Thu, Feb 18, 2016",@,Connecticut,Southern Methodist,southern-methodist,L,connecticut
southern-methodist,"Sun, Feb 21, 2016",,East Carolina,Southern Methodist,southern-methodist,W,east-carolina
southern-methodist,"Thu, Feb 25, 2016",@,Memphis,Southern Methodist,southern-methodist,W,memphis
southern-methodist,"Sun, Feb 28, 2016",,Tulane,Southern Methodist,southern-methodist,W,tulane
southern-methodist,"Thu, Mar 3, 2016",,Connecticut,Southern Methodist,southern-methodist,W,connecticut
southern-methodist,"Sun, Mar 6, 2016",@,Cincinnati,Southern Methodist,southern-methodist,L,cincinnati
southern-mississippi,"Sat, Nov 14, 2015",@,Memphis,Southern Mississippi,southern-mississippi,L,memphis
southern-mississippi,"Tue, Nov 17, 2015",,Jackson State,Southern Mississippi,southern-mississippi,L,jackson-state
southern-mississippi,"Mon, Nov 23, 2015",,William Carey,Southern Mississippi,southern-mississippi,L,william-carey
southern-mississippi,"Sat, Nov 28, 2015",@,Morehead State,Southern Mississippi,southern-mississippi,L,morehead-state
southern-mississippi,"Tue, Dec 1, 2015",@,Troy,Southern Mississippi,southern-mississippi,L,troy
southern-mississippi,"Fri, Dec 4, 2015",,Alabama,Southern Mississippi,southern-mississippi,L,alabama
southern-mississippi,"Sun, Dec 6, 2015",,North Dakota State,Southern Mississippi,southern-mississippi,W,north-dakota-state
southern-mississippi,"Mon, Dec 14, 2015",@,South Alabama,Southern Mississippi,southern-mississippi,W,south-alabama
southern-mississippi,"Sat, Dec 19, 2015",,Georgia State,Southern Mississippi,southern-mississippi,L,georgia-state
southern-mississippi,"Tue, Dec 22, 2015",@,Tulane,Southern Mississippi,southern-mississippi,L,tulane
southern-mississippi,"Tue, Dec 29, 2015",,Southeastern Oklahoma State,Southern Mississippi,southern-mississippi,W,southeastern-oklahoma-state
southern-mississippi,"Sat, Jan 2, 2016",@,Louisiana Tech,Southern Mississippi,southern-mississippi,L,louisiana-tech
southern-mississippi,"Thu, Jan 7, 2016",,Charlotte,Southern Mississippi,southern-mississippi,L,charlotte
southern-mississippi,"Sat, Jan 9, 2016",,Old Dominion,Southern Mississippi,southern-mississippi,W,old-dominion
southern-mississippi,"Thu, Jan 14, 2016",@,Florida Atlantic,Southern Mississippi,southern-mississippi,L,florida-atlantic
southern-mississippi,"Sat, Jan 16, 2016",@,Florida International,Southern Mississippi,southern-mississippi,W,florida-international
southern-mississippi,"Sat, Jan 23, 2016",,Louisiana Tech,Southern Mississippi,southern-mississippi,L,louisiana-tech
southern-mississippi,"Thu, Jan 28, 2016",,Texas-El Paso,Southern Mississippi,southern-mississippi,W,texas-el-paso
southern-mississippi,"Sat, Jan 30, 2016",,Texas-San Antonio,Southern Mississippi,southern-mississippi,W,texas-san-antonio
southern-mississippi,"Thu, Feb 4, 2016",@,North Texas,Southern Mississippi,southern-mississippi,L,north-texas
southern-mississippi,"Sat, Feb 6, 2016",@,Rice,Southern Mississippi,southern-mississippi,L,rice
southern-mississippi,"Thu, Feb 11, 2016",,Alabama-Birmingham,Southern Mississippi,southern-mississippi,L,alabama-birmingham
southern-mississippi,"Sat, Feb 13, 2016",,Middle Tennessee,Southern Mississippi,southern-mississippi,L,middle-tennessee
southern-mississippi,"Thu, Feb 18, 2016",@,Texas-El Paso,Southern Mississippi,southern-mississippi,L,texas-el-paso
southern-mississippi,"Sat, Feb 20, 2016",@,Texas-San Antonio,Southern Mississippi,southern-mississippi,L,texas-san-antonio
southern-mississippi,"Thu, Feb 25, 2016",,Rice,Southern Mississippi,southern-mississippi,L,rice
southern-mississippi,"Sat, Feb 27, 2016",,North Texas,Southern Mississippi,southern-mississippi,W,north-texas
southern-mississippi,"Thu, Mar 3, 2016",@,Western Kentucky,Southern Mississippi,southern-mississippi,L,western-kentucky
southern-mississippi,"Sat, Mar 5, 2016",@,Marshall,Southern Mississippi,southern-mississippi,L,marshall
