"Team_ID","Date","Network","Type","Var.5","Opponent","Conf","Var.8"
"samford","Thu, Feb 11, 2016","","REG","@","East Tennessee State","Southern","L"
"samford","Sat, Feb 13, 2016","","REG","@","Western Carolina","Southern","L"
"samford","Thu, Feb 18, 2016","","REG","","North Carolina-Greensboro","Southern","L"
"samford","Sat, Feb 20, 2016","","REG","","Virginia Military Institute","Southern","W"
"samford","Sat, Feb 27, 2016","","REG","@","Chattanooga","Southern","L"
"samford","Fri, Mar 4, 2016","","REG","N","Virginia Military Institute","Southern","W"
"samford","Sat, Mar 5, 2016","","REG","N","Chattanooga","Southern","L"
"san-diego-state","Fri, Nov 13, 2015","","REG","","Illinois State","MVC","W"
"san-diego-state","Mon, Nov 16, 2015","","REG","@","Utah (16)","Pac-12","L"
"san-diego-state","Wed, Nov 18, 2015","","REG","","San Diego Christian","","W"
"san-diego-state","Sat, Nov 21, 2015","","REG","","Arkansas-Little Rock","Sun Belt","L"
"san-diego-state","Mon, Nov 23, 2015","","REG","","East Carolina","AAC","W"
"san-diego-state","Thu, Nov 26, 2015","","REG","N","University of California (14)","Pac-12","W"
"san-diego-state","Fri, Nov 27, 2015","","REG","N","West Virginia","Big 12","L"
"san-diego-state","Tue, Dec 1, 2015","","REG","@","Long Beach State","Big West","W"
"san-diego-state","Sun, Dec 6, 2015","","REG","N","San Diego","WCC","L"
"san-diego-state","Mon, Dec 7, 2015","","REG","","Biola","","W"
"san-diego-state","Thu, Dec 10, 2015","","REG","","Nicholls State","Southland","W"
"san-diego-state","Fri, Dec 18, 2015","","REG","","Grand Canyon","WAC","L"
"san-diego-state","Tue, Dec 22, 2015","","REG","","Kansas (2)","Big 12","L"
"san-diego-state","Wed, Dec 30, 2015","","REG","","Wyoming","MWC","W"
"san-diego-state","Sat, Jan 2, 2016","","REG","@","Utah State","MWC","W"
"san-diego-state","Wed, Jan 6, 2016","","REG","","San Jose State","MWC","W"
"san-diego-state","Wed, Jan 13, 2016","","REG","@","Colorado State","MWC","W"
"san-diego-state","Sat, Jan 16, 2016","","REG","@","Boise State","MWC","W"
"san-diego-state","Tue, Jan 19, 2016","","REG","","Fresno State","MWC","W"
"san-diego-state","Sat, Jan 23, 2016","","REG","","Utah State","MWC","W"
"san-diego-state","Tue, Jan 26, 2016","","REG","@","Nevada","MWC","W"
"san-diego-state","Sat, Jan 30, 2016","","REG","@","Nevada-Las Vegas","MWC","W"
"san-diego-state","Tue, Feb 2, 2016","","REG","","Colorado State","MWC","W"
"san-diego-state","Sat, Feb 6, 2016","","REG","","New Mexico","MWC","W"
"san-diego-state","Wed, Feb 10, 2016","","REG","@","Fresno State","MWC","L"
"san-diego-state","Sat, Feb 13, 2016","","REG","","Air Force","MWC","W"
"san-diego-state","Sun, Feb 21, 2016","","REG","@","San Jose State","MWC","W"
"san-diego-state","Wed, Feb 24, 2016","","REG","@","Wyoming","MWC","W"
"san-diego-state","Sat, Feb 27, 2016","","REG","","Boise State","MWC","L"
"san-diego-state","Tue, Mar 1, 2016","","REG","@","New Mexico","MWC","W"
"san-diego-state","Sat, Mar 5, 2016","","REG","","Nevada-Las Vegas","MWC","W"
"san-diego-state","Date","Network","Type","","Opponent","Conf",""
"san-diego-state","Thu, Mar 10, 2016","","CTOURN","N","Utah State","MWC","W"
"san-diego-state","Fri, Mar 11, 2016","","CTOURN","N","Nevada","MWC","W"
"san-diego-state","Sat, Mar 12, 2016","","CTOURN","N","Fresno State","MWC","L"
"san-diego","Fri, Nov 13, 2015","","REG","@","Southern California","Pac-12","L"
"san-diego","Tue, Nov 17, 2015","","REG","@","Western Michigan","MAC","L"
"san-diego","Sat, Nov 21, 2015","","REG","@","Cal State Fullerton","Big West","L"
"san-diego","Wed, Nov 25, 2015","","REG","N","Loyola (IL)","MVC","L"
"san-diego","Fri, Nov 27, 2015","","REG","N","San Jose State","MWC","L"
"san-diego","Sat, Nov 28, 2015","","REG","N","Drexel","CAA","W"
"san-diego","Wed, Dec 2, 2015","","REG","","Bethesda University (CA)","","W"
"san-diego","Sun, Dec 6, 2015","","REG","N","San Diego State","MWC","W"
"san-diego","Wed, Dec 9, 2015","","REG","","Denver","Summit","L"
"san-diego","Tue, Dec 15, 2015","","REG","","UC-Davis","Big West","W"
"san-diego","Wed, Dec 23, 2015","","REG","","Cal State Northridge","Big West","W"
"san-diego","Thu, Dec 31, 2015","","REG","@","Pacific","WCC","L"
"san-diego","Sat, Jan 2, 2016","","REG","@","Saint Mary's (CA)","WCC","L"
"san-diego","Thu, Jan 7, 2016","","REG","","San Francisco","WCC","L"
"san-diego","Sat, Jan 9, 2016","","REG","","Santa Clara","WCC","L"
"san-diego","Thu, Jan 14, 2016","","REG","@","Portland","WCC","W"
"san-diego","Sat, Jan 16, 2016","","REG","@","Gonzaga (25)","WCC","L"
"san-diego","Thu, Jan 21, 2016","","REG","@","Pepperdine","WCC","L"
"san-diego","Sat, Jan 23, 2016","","REG","@","Loyola Marymount","WCC","L"
"san-diego","Thu, Jan 28, 2016","","REG","","Pepperdine","WCC","L"
"san-diego","Sat, Jan 30, 2016","","REG","","Loyola Marymount","WCC","W"
"san-diego","Thu, Feb 4, 2016","","REG","","Pacific","WCC","W"
"san-diego","Sat, Feb 6, 2016","","REG","","Saint Mary's (CA)","WCC","L"
"san-diego","Thu, Feb 11, 2016","","REG","@","Santa Clara","WCC","L"
"san-diego","Sat, Feb 13, 2016","","REG","@","San Francisco","WCC","L"
"san-diego","Thu, Feb 18, 2016","","REG","","Brigham Young","WCC","L"
"san-diego","Sat, Feb 20, 2016","","REG","@","Brigham Young","WCC","L"
"san-diego","Thu, Feb 25, 2016","","REG","","Gonzaga","WCC","L"
"san-diego","Sat, Feb 27, 2016","","REG","","Portland","WCC","W"
"san-diego","Fri, Mar 4, 2016","","REG","N","Loyola Marymount","WCC","L"
"san-francisco","Fri, Nov 13, 2015","","REG","@","Illinois-Chicago","Horizon","W"
"san-francisco","Mon, Nov 16, 2015","","REG","","Rice","CUSA","W"
"san-francisco","Thu, Nov 19, 2015","","REG","@","Fresno State","MWC","L"
"san-francisco","Sat, Nov 21, 2015","","REG","","UC-Riverside","Big West","W"
"san-francisco","Wed, Nov 25, 2015","","REG","","UC-Santa Barbara","Big West","L"
"san-francisco","Sun, Nov 29, 2015","","REG","","Delaware State","MEAC","W"
"san-francisco","Tue, Dec 1, 2015","","REG","","Eastern Washington","Big Sky","L"
"san-francisco","Fri, Dec 4, 2015","","REG","@","Montana","Big Sky","L"
"san-francisco","Mon, Dec 7, 2015","","REG","","Cal State Northridge","Big West","W"
"san-francisco","Fri, Dec 18, 2015","","REG","","Coppin State","MEAC","W"
"san-francisco","Mon, Dec 21, 2015","","REG","@","Saint Mary's (CA)","WCC","L"
"san-francisco","Wed, Dec 23, 2015","","REG","","Pacific","WCC","W"
"san-francisco","Thu, Dec 31, 2015","","REG","","Portland","WCC","W"
"san-francisco","Sat, Jan 2, 2016","","REG","","Gonzaga","WCC","L"
"san-francisco","Thu, Jan 7, 2016","","REG","@","San Diego","WCC","W"
"san-francisco","Sat, Jan 9, 2016","","REG","@","Brigham Young","WCC","L"
"san-francisco","Thu, Jan 14, 2016","","REG","","Loyola Marymount","WCC","L"
"san-francisco","Sat, Jan 16, 2016","","REG","","Pepperdine","WCC","L"
"san-francisco","Thu, Jan 21, 2016","","REG","@","Santa Clara","WCC","W"
"san-francisco","Thu, Jan 28, 2016","","REG","@","Portland","WCC","W"
"san-francisco","Sat, Jan 30, 2016","","REG","@","Gonzaga","WCC","L"
"san-francisco","Tue, Feb 2, 2016","","REG","","Menlo","","W"
"san-francisco","Sat, Feb 6, 2016","","REG","","Santa Clara","WCC","W"
"san-francisco","Thu, Feb 11, 2016","","REG","","Brigham Young","WCC","L"
"san-francisco","Sat, Feb 13, 2016","","REG","","San Diego","WCC","W"
"san-francisco","Thu, Feb 18, 2016","","REG","@","Pepperdine","WCC","W"
"san-francisco","Sat, Feb 20, 2016","","REG","@","Loyola Marymount","WCC","L"
"san-francisco","Thu, Feb 25, 2016","","REG","@","Pacific","WCC","L"
"san-francisco","Sat, Feb 27, 2016","","REG","","Saint Mary's (CA)","WCC","L"
"san-francisco","Sat, Mar 5, 2016","","REG","N","Pepperdine","WCC","L"
"san-jose-state","Sat, Nov 14, 2015","","REG","","Idaho","Big Sky","L"
"san-jose-state","Mon, Nov 16, 2015","","REG","","Montana","Big Sky","W"
"san-jose-state","Fri, Nov 20, 2015","","REG","@","Montana State","Big Sky","L"
"san-jose-state","Wed, Nov 25, 2015","","REG","N","Toledo","MAC","L"
"san-jose-state","Fri, Nov 27, 2015","","REG","N","San Diego","WCC","W"
"san-jose-state","Sat, Nov 28, 2015","","REG","@","Alaska-Anchorage","","W"
"san-jose-state","Wed, Dec 2, 2015","","REG","","Antelope Valley","","W"
"san-jose-state","Sat, Dec 5, 2015","","REG","@","Santa Clara","WCC","L"
"san-jose-state","Tue, Dec 8, 2015","","REG","@","Marquette","Big East","L"
"san-jose-state","Sun, Dec 13, 2015","","REG","","Montana State","Big Sky","L"
"san-jose-state","Sun, Dec 20, 2015","","REG","@","Seattle","WAC","L"
"san-jose-state","Tue, Dec 22, 2015","","REG","","Life Pacific","","W"
"san-jose-state","Wed, Dec 30, 2015","","REG","","Utah State","MWC","L"
"san-jose-state","Sat, Jan 2, 2016","","REG","@","Air Force","MWC","L"
"san-jose-state","Wed, Jan 6, 2016","","REG","@","San Diego State","MWC","L"
"san-jose-state","Sat, Jan 9, 2016","","REG","","Colorado State","MWC","L"
"san-jose-state","Wed, Jan 13, 2016","","REG","","Wyoming","MWC","W"
"san-jose-state","Sat, Jan 16, 2016","","REG","@","Fresno State","MWC","L"
"san-jose-state","Wed, Jan 20, 2016","","REG","@","Boise State","MWC","L"
"san-jose-state","Sat, Jan 23, 2016","","REG","","New Mexico","MWC","L"
"san-jose-state","Wed, Jan 27, 2016","","REG","@","Colorado State","MWC","L"
"san-jose-state","Sat, Jan 30, 2016","","REG","","Air Force","MWC","W"
"san-jose-state","Wed, Feb 3, 2016","","REG","","Fresno State","MWC","W"
"san-jose-state","Wed, Feb 10, 2016","","REG","@","Nevada-Las Vegas","MWC","L"
"san-jose-state","Sat, Feb 13, 2016","","REG","@","New Mexico","MWC","L"
"san-jose-state","Wed, Feb 17, 2016","","REG","","Nevada","MWC","L"
"san-jose-state","Sun, Feb 21, 2016","","REG","","San Diego State","MWC","L"
"san-jose-state","Sat, Feb 27, 2016","","REG","@","Utah State","MWC","L"
"san-jose-state","Wed, Mar 2, 2016","","REG","@","Wyoming","MWC","L"
"san-jose-state","Sat, Mar 5, 2016","","REG","","Boise State","MWC","W"
"san-jose-state","Date","Network","Type","","Opponent","Conf",""
"san-jose-state","Wed, Mar 9, 2016","","CTOURN","N","Colorado State","MWC","L"
"santa-clara","Fri, Nov 13, 2015","","REG","","Lipscomb","A-Sun","L"
"santa-clara","Sat, Nov 14, 2015","","REG","","Denver","Summit","L"
"santa-clara","Sun, Nov 15, 2015","","REG","","Milwaukee","Horizon","L"
"santa-clara","Thu, Nov 19, 2015","","REG","@","UC-Riverside","Big West","L"
"santa-clara","Mon, Nov 23, 2015","","REG","@","UC-Irvine","Big West","L"
"santa-clara","Thu, Nov 26, 2015","","REG","N","Arizona (11)","Pac-12","L"
"santa-clara","Fri, Nov 27, 2015","","REG","N","Evansville","MVC","L"
"santa-clara","Sun, Nov 29, 2015","","REG","N","Boston College","ACC","W"
"santa-clara","Sat, Dec 5, 2015","","REG","","San Jose State","MWC","W"
"santa-clara","Sat, Dec 12, 2015","","REG","","Pacific Union","","W"
"santa-clara","Tue, Dec 15, 2015","","REG","","Arkansas-Pine Bluff","SWAC","W"
"santa-clara","Fri, Dec 18, 2015","","REG","@","Nevada","MWC","L"
"santa-clara","Mon, Dec 21, 2015","","REG","@","Pacific","WCC","L"
"santa-clara","Wed, Dec 23, 2015","","REG","","Saint Mary's (CA)","WCC","L"
"santa-clara","Thu, Dec 31, 2015","","REG","","Gonzaga","WCC","L"
"santa-clara","Sat, Jan 2, 2016","","REG","","Portland","WCC","W"
"santa-clara","Thu, Jan 7, 2016","","REG","@","Brigham Young","WCC","L"
"santa-clara","Sat, Jan 9, 2016","","REG","@","San Diego","WCC","W"
"santa-clara","Thu, Jan 14, 2016","","REG","","Pepperdine","WCC","W"
"santa-clara","Sat, Jan 16, 2016","","REG","","Loyola Marymount","WCC","L"
"santa-clara","Thu, Jan 21, 2016","","REG","","San Francisco","WCC","L"
"santa-clara","Thu, Jan 28, 2016","","REG","@","Gonzaga","WCC","L"
"santa-clara","Sat, Jan 30, 2016","","REG","@","Portland","WCC","W"
"santa-clara","Sat, Feb 6, 2016","","REG","@","San Francisco","WCC","L"
"santa-clara","Thu, Feb 11, 2016","","REG","","San Diego","WCC","W"
"santa-clara","Sat, Feb 13, 2016","","REG","","Brigham Young","WCC","L"
"santa-clara","Thu, Feb 18, 2016","","REG","@","Loyola Marymount","WCC","W"
"santa-clara","Sat, Feb 20, 2016","","REG","@","Pepperdine","WCC","L"
"santa-clara","Thu, Feb 25, 2016","","REG","@","Saint Mary's (CA)","WCC","L"
"santa-clara","Sat, Feb 27, 2016","","REG","","Pacific","WCC","W"
"santa-clara","Sat, Mar 5, 2016","","REG","N","Brigham Young","WCC","L"
"savannah-state","Fri, Nov 13, 2015","","REG","","Florida National University","","W"
"savannah-state","Mon, Nov 16, 2015","","REG","","Campbell","Big South","W"
"savannah-state","Wed, Nov 18, 2015","","REG","","Arkansas State","Sun Belt","W"
"savannah-state","Fri, Nov 20, 2015","","REG","@","Oregon (25)","Pac-12","L"
"savannah-state","Mon, Nov 23, 2015","","REG","@","Baylor","Big 12","L"
"savannah-state","Fri, Nov 27, 2015","","REG","@","Jackson State","SWAC","L"
"savannah-state","Sun, Nov 29, 2015","","REG","@","South Florida","AAC","L"
"savannah-state","Wed, Dec 2, 2015","","REG","","Georgia Southern","Sun Belt","W"
"savannah-state","Sat, Dec 5, 2015","","REG","","Eastern Kentucky","OVC","L"
"savannah-state","Wed, Dec 16, 2015","","REG","@","Utah","Pac-12","L"
"savannah-state","Sat, Jan 2, 2016","","REG","@","Missouri","SEC","L"
"savannah-state","Tue, Jan 5, 2016","","REG","@","Florida A&M","MEAC","L"
"savannah-state","Sat, Jan 9, 2016","","REG","","North Carolina A&T","MEAC","W"
"savannah-state","Mon, Jan 11, 2016","","REG","","North Carolina Central","MEAC","L"
"savannah-state","Sat, Jan 16, 2016","","REG","","Maryland-Eastern Shore","MEAC","W"
"savannah-state","Mon, Jan 18, 2016","","REG","","Delaware State","MEAC","W"
"savannah-state","Sat, Jan 23, 2016","","REG","@","Hampton","MEAC","L"
"savannah-state","Mon, Jan 25, 2016","","REG","@","Norfolk State","MEAC","L"
"savannah-state","Sat, Jan 30, 2016","","REG","@","North Carolina A&T","MEAC","L"
"savannah-state","Tue, Feb 2, 2016","","REG","@","Bethune-Cookman","MEAC","L"
"savannah-state","Sat, Feb 6, 2016","","REG","","Morgan State","MEAC","W"
"savannah-state","Mon, Feb 8, 2016","","REG","","Coppin State","MEAC","W"
"savannah-state","Sat, Feb 13, 2016","","REG","@","South Carolina State","MEAC","W"
"savannah-state","Sat, Feb 20, 2016","","REG","@","Howard","MEAC","W"
"savannah-state","Tue, Feb 23, 2016","","REG","","Allen","","W"
"savannah-state","Sat, Feb 27, 2016","","REG","","South Carolina State","MEAC","W"
"savannah-state","Mon, Feb 29, 2016","","REG","@","North Carolina Central","MEAC","L"
"savannah-state","Thu, Mar 3, 2016","","REG","","Florida A&M","MEAC","W"
"savannah-state","Mon, Mar 7, 2016","","REG","N","Delaware State","MEAC","W"
"savannah-state","Date","Network","Type","","Opponent","Conf",""
"savannah-state","Thu, Mar 10, 2016","","CTOURN","N","Bethune-Cookman","MEAC","W"
"savannah-state","Fri, Mar 11, 2016","","CTOURN","N","Hampton","MEAC","L"
"seattle","Fri, Nov 13, 2015","","REG","","Arkansas-Pine Bluff","SWAC","L"
"seattle","Sun, Nov 15, 2015","","REG","","Sacramento State","Big Sky","L"
"seattle","Wed, Nov 18, 2015","","REG","@","Eastern Washington","Big Sky","L"
"seattle","Mon, Nov 23, 2015","","REG","","Eastern Washington","Big Sky","W"
"seattle","Wed, Nov 25, 2015","","REG","","Great Falls","","W"
"seattle","Tue, Dec 1, 2015","","REG","@","University of California","Pac-12","L"
"seattle","Fri, Dec 4, 2015","","REG","","Cal State Fullerton","Big West","L"
"seattle","Sun, Dec 6, 2015","","REG","","Mississippi Valley State","SWAC","W"
"seattle","Sun, Dec 13, 2015","","REG","@","Alabama-Birmingham","CUSA","L"
"seattle","Thu, Dec 17, 2015","","REG","N","Northwest Indian College","","W"
"seattle","Sun, Dec 20, 2015","","REG","","San Jose State","MWC","W"
"seattle","Tue, Dec 22, 2015","","REG","@","Washington","Pac-12","L"
"seattle","Mon, Dec 28, 2015","","REG","","UC-Davis","Big West","W"
"seattle","Wed, Dec 30, 2015","","REG","","UC-Santa Barbara","Big West","L"
"seattle","Thu, Jan 7, 2016","","REG","@","Missouri-Kansas City","WAC","L"
"seattle","Sat, Jan 9, 2016","","REG","@","Chicago State","WAC","W"
"seattle","Sat, Jan 16, 2016","","REG","","Cal State Bakersfield","WAC","L"
"seattle","Thu, Jan 21, 2016","","REG","","New Mexico State","WAC","L"
"seattle","Sat, Jan 23, 2016","","REG","","Texas-Rio Grande Valley","WAC","W"
"seattle","Thu, Jan 28, 2016","","REG","@","Utah Valley","WAC","W"
"seattle","Sat, Jan 30, 2016","","REG","@","Grand Canyon","WAC","W"
"seattle","Thu, Feb 4, 2016","","REG","","Chicago State","WAC","W"
"seattle","Sat, Feb 6, 2016","","REG","","Missouri-Kansas City","WAC","W"
"seattle","Fri, Feb 12, 2016","","REG","","Grand Canyon","WAC","L"
"seattle","Thu, Feb 18, 2016","","REG","@","Texas-Rio Grande Valley","WAC","L"
"seattle","Sat, Feb 20, 2016","","REG","@","New Mexico State","WAC","L"
"seattle","Sat, Feb 27, 2016","","REG","","Utah Valley","WAC","W"
"seattle","Sat, Mar 5, 2016","","REG","@","Cal State Bakersfield","WAC","L"
"seattle","Date","Network","Type","","Opponent","Conf",""
"seattle","Thu, Mar 10, 2016","","CTOURN","N","Texas-Rio Grande Valley","WAC","W"
"seattle","Fri, Mar 11, 2016","","CTOURN","N","Cal State Bakersfield","WAC","L"
"seton-hall","Fri, Nov 13, 2015","","REG","","Dartmouth","Ivy","W"
"seton-hall","Sun, Nov 15, 2015","","REG","","Wagner","NEC","W"
"seton-hall","Thu, Nov 19, 2015","","REG","N","Long Beach State","Big West","L"
"seton-hall","Fri, Nov 20, 2015","","REG","N","Bradley","MVC","W"
"seton-hall","Sun, Nov 22, 2015","","REG","N","Mississippi","SEC","W"
"seton-hall","Sat, Nov 28, 2015","","REG","","Georgia","SEC","W"
"seton-hall","Wed, Dec 2, 2015","","REG","@","George Washington","A-10","L"
"seton-hall","Sat, Dec 5, 2015","","REG","@","Rutgers","Big Ten","W"
"seton-hall","Thu, Dec 10, 2015","","REG","","Troy","Sun Belt","W"
"seton-hall","Sun, Dec 13, 2015","","REG","","Saint Peter's","MAAC","W"
"seton-hall","Sat, Dec 19, 2015","","REG","","Wichita State","MVC","W"
"seton-hall","Tue, Dec 22, 2015","","REG","","South Florida","AAC","W"
"seton-hall","Wed, Dec 30, 2015","","REG","@","Marquette","Big East","W"
"seton-hall","Sat, Jan 2, 2016","","REG","","DePaul","Big East","W"
"seton-hall","Wed, Jan 6, 2016","","REG","@","Villanova (11)","Big East","L"
"seton-hall","Sat, Jan 9, 2016","","REG","","Creighton","Big East","L"
"seton-hall","Sat, Jan 16, 2016","","REG","@","Providence (12)","Big East","W"
"seton-hall","Wed, Jan 20, 2016","","REG","","Villanova (4)","Big East","L"
"seton-hall","Sat, Jan 23, 2016","","REG","@","Xavier (5)","Big East","L"
"seton-hall","Wed, Jan 27, 2016","","REG","","St. John's (NY)","Big East","W"
"seton-hall","Sat, Jan 30, 2016","","REG","@","Creighton","Big East","W"
"seton-hall","Wed, Feb 3, 2016","","REG","","Marquette","Big East","W"
"seton-hall","Sat, Feb 6, 2016","","REG","","Georgetown","Big East","W"
"seton-hall","Wed, Feb 10, 2016","","REG","","Butler","Big East","L"
"seton-hall","Wed, Feb 17, 2016","","REG","@","Georgetown","Big East","W"
"seton-hall","Sun, Feb 21, 2016","","REG","@","St. John's (NY)","Big East","W"
"seton-hall","Thu, Feb 25, 2016","","REG","","Providence","Big East","W"
"seton-hall","Sun, Feb 28, 2016","","REG","","Xavier (5)","Big East","W"
"seton-hall","Wed, Mar 2, 2016","","REG","@","Butler","Big East","L"
"seton-hall","Sat, Mar 5, 2016","","REG","@","DePaul","Big East","W"
"seton-hall","Date","Network","Type","","Opponent","Conf",""
"seton-hall","Thu, Mar 10, 2016","","CTOURN","N","Creighton","Big East","W"
"seton-hall","Fri, Mar 11, 2016","","CTOURN","N","Xavier (5)","Big East","W"
"seton-hall","Sat, Mar 12, 2016","","CTOURN","N","Villanova (3)","Big East","W"
"siena","Fri, Nov 13, 2015","","REG","@","Duke (5)","ACC","L"
"siena","Sun, Nov 15, 2015","","REG","@","Wisconsin (17)","Big Ten","L"
"siena","Fri, Nov 20, 2015","","REG","N","Radford","Big South","W"
"siena","Sat, Nov 21, 2015","","REG","@","Bryant","NEC","W"
"siena","Tue, Nov 24, 2015","","REG","@","Bucknell","Patriot","W"
"siena","Sat, Nov 28, 2015","","REG","","Loyola (MD)","Patriot","W"
"siena","Tue, Dec 1, 2015","","REG","@","Cornell","Ivy","L"
"siena","Fri, Dec 4, 2015","","REG","","Manhattan","MAAC","W"
"siena","Sun, Dec 6, 2015","","REG","@","Saint Peter's","MAAC","L"
"siena","Wed, Dec 9, 2015","","REG","","Hofstra","CAA","W"
"siena","Sat, Dec 12, 2015","","REG","","Albany (NY)","AEC","W"
"siena","Tue, Dec 22, 2015","","REG","","St. Bonaventure","A-10","W"
"siena","Tue, Dec 29, 2015","","REG","@","Vermont","AEC","L"
"siena","Sat, Jan 2, 2016","","REG","","Niagara","MAAC","W"
"siena","Mon, Jan 4, 2016","","REG","@","Manhattan","MAAC","L"
"siena","Thu, Jan 7, 2016","","REG","","Fairfield","MAAC","W"
"siena","Fri, Jan 15, 2016","","REG","@","Quinnipiac","MAAC","W"
"siena","Mon, Jan 18, 2016","","REG","@","Monmouth","MAAC","L"
"siena","Thu, Jan 21, 2016","","REG","","Rider","MAAC","W"
"siena","Sun, Jan 24, 2016","","REG","@","Canisius","MAAC","W"
"siena","Tue, Jan 26, 2016","","REG","@","Niagara","MAAC","W"
"siena","Sat, Jan 30, 2016","","REG","","Marist","MAAC","W"
"siena","Mon, Feb 1, 2016","","REG","","Monmouth","MAAC","L"
"siena","Fri, Feb 5, 2016","","REG","","Saint Peter's","MAAC","W"
"siena","Sun, Feb 7, 2016","","REG","@","Marist","MAAC","L"
"siena","Thu, Feb 11, 2016","","REG","","Canisius","MAAC","W"
"siena","Sat, Feb 13, 2016","","REG","@","Iona","MAAC","W"
"siena","Fri, Feb 19, 2016","","REG","@","Rider","MAAC","W"
"siena","Mon, Feb 22, 2016","","REG","","Iona","MAAC","L"
"siena","Wed, Feb 24, 2016","","REG","@","Fairfield","MAAC","L"
"siena","Sun, Feb 28, 2016","","REG","","Quinnipiac","MAAC","W"
"siena","Date","Network","Type","","Opponent","Conf",""
"siena","Sat, Mar 5, 2016","","CTOURN","N","Manhattan","MAAC","W"
"siena","Date","Network","Type","","Opponent","Conf",""
"siena","Sun, Mar 6, 2016","","REG","N","Iona","MAAC","L"
"south-alabama","Fri, Nov 13, 2015","","REG","","Auburn Montgomery","","W"
"south-alabama","Sun, Nov 15, 2015","","REG","@","North Carolina State","ACC","L"
"south-alabama","Thu, Nov 19, 2015","","REG","@","Louisiana State (23)","SEC","L"
"south-alabama","Mon, Nov 23, 2015","","REG","N","Belmont","OVC","L"
"south-alabama","Tue, Nov 24, 2015","","REG","N","IUPUI","Summit","W"
"south-alabama","Sat, Nov 28, 2015","","REG","@","Denver","Summit","L"
"south-alabama","Mon, Nov 30, 2015","","REG","","Spring Hill","","W"
"south-alabama","Sat, Dec 5, 2015","","REG","@","Middle Tennessee","CUSA","L"
"south-alabama","Mon, Dec 14, 2015","","REG","","Southern Mississippi","CUSA","L"
"south-alabama","Fri, Dec 18, 2015","","REG","@","Samford","Southern","W"
"south-alabama","Tue, Dec 22, 2015","","REG","","Rice","CUSA","W"
"south-alabama","Wed, Dec 30, 2015","","REG","","Arkansas-Little Rock","Sun Belt","L"
"south-alabama","Sat, Jan 2, 2016","","REG","","Arkansas State","Sun Belt","L"
"south-alabama","Thu, Jan 7, 2016","","REG","@","Georgia Southern","Sun Belt","W"
"south-alabama","Sat, Jan 9, 2016","","REG","@","Georgia State","Sun Belt","L"
"south-alabama","Thu, Jan 14, 2016","","REG","","Texas State","Sun Belt","L"
"south-alabama","Sat, Jan 16, 2016","","REG","","Texas-Arlington","Sun Belt","W"
"south-alabama","Thu, Jan 21, 2016","","REG","@","Louisiana-Lafayette","Sun Belt","L"
"south-alabama","Sat, Jan 23, 2016","","REG","@","Louisiana-Monroe","Sun Belt","L"
"south-alabama","Tue, Jan 26, 2016","","REG","@","Troy","Sun Belt","W"
"south-alabama","Sat, Jan 30, 2016","","REG","","Appalachian State","Sun Belt","W"
"south-alabama","Thu, Feb 4, 2016","","REG","@","Arkansas State","Sun Belt","L"
"south-alabama","Sat, Feb 6, 2016","","REG","@","Arkansas-Little Rock","Sun Belt","L"
"south-alabama","Thu, Feb 11, 2016","","REG","","Georgia State","Sun Belt","W"
"south-alabama","Sat, Feb 13, 2016","","REG","","Georgia Southern","Sun Belt","W"
"south-alabama","Tue, Feb 16, 2016","","REG","","Troy","Sun Belt","L"
"south-alabama","Thu, Feb 18, 2016","","REG","@","Appalachian State","Sun Belt","W"
"south-alabama","Thu, Feb 25, 2016","","REG","","Louisiana-Monroe","Sun Belt","L"
"south-alabama","Sat, Feb 27, 2016","","REG","","Louisiana-Lafayette","Sun Belt","W"
"south-alabama","Thu, Mar 3, 2016","","REG","@","Texas-Arlington","Sun Belt","L"
"south-alabama","Sat, Mar 5, 2016","","REG","@","Texas State","Sun Belt","L"
"south-alabama","Date","Network","Type","","Opponent","Conf",""
"south-alabama","Thu, Mar 10, 2016","","CTOURN","N","Georgia Southern","Sun Belt","W"
"south-alabama","Fri, Mar 11, 2016","","CTOURN","N","Louisiana-Lafayette","Sun Belt","L"
"south-carolina-state","Fri, Nov 13, 2015","","REG","@","College of Charleston","CAA","L"
"south-carolina-state","Mon, Nov 16, 2015","","REG","","Voorhees","","W"
"south-carolina-state","Fri, Nov 20, 2015","","REG","N","Longwood","Big South","W"
"south-carolina-state","Sat, Nov 21, 2015","","REG","@","Eastern Kentucky","OVC","L"
"south-carolina-state","Sun, Nov 22, 2015","","REG","N","Ball State","MAC","L"
"south-carolina-state","Wed, Nov 25, 2015","","REG","","Allen","","W"
"south-carolina-state","Sun, Nov 29, 2015","","REG","@","Kansas State","Big 12","L"
"south-carolina-state","Sat, Dec 5, 2015","","REG","@","Florida A&M","MEAC","W"
"south-carolina-state","Mon, Dec 7, 2015","","REG","@","Bethune-Cookman","MEAC","L"
"south-carolina-state","Sat, Dec 12, 2015","","REG","","Jacksonville","A-Sun","W"
"south-carolina-state","Wed, Dec 16, 2015","","REG","@","Duquesne","A-10","L"
"south-carolina-state","Sat, Dec 19, 2015","","REG","@","St. Bonaventure","A-10","L"
"south-carolina-state","Tue, Dec 22, 2015","","REG","@","East Carolina","AAC","L"
"south-carolina-state","Sun, Dec 27, 2015","","REG","@","Ohio State","Big Ten","L"
